"RegionName","Year","Month","Ratio"
94563,2011,2,22.29
94945,2011,2,16.26
94707,2011,2,22.98
94552,2011,2,19.89
94618,2011,2,22.94
95134,2011,2,17.62
94705,2011,2,23
94920,2011,2,19.51
94108,2011,2,17.66
94965,2011,2,18.79
94904,2011,2,19.44
94556,2011,2,22.02
94612,2011,2,15.27
94708,2011,2,22.81
94041,2011,2,24.26
94507,2011,2,22.14
94597,2011,2,19.14
94709,2011,2,21.48
94949,2011,2,16.48
94542,2011,2,17.07
94065,2011,2,20.39
94305,2011,2,25.54
95030,2011,2,25.71
94517,2011,2,19.32
94019,2011,2,19.35
95130,2011,2,22.74
94572,2011,2,12.44
94505,2011,2,13.21
94925,2011,2,18.97
95119,2011,2,17.47
94027,2011,2,24.53
94930,2011,2,18.16
95033,2011,2,23.23
94028,2011,2,24.41
94939,2011,2,19.33
95139,2011,2,17.3
94105,2011,2,18.91
94005,2011,2,18.46
94710,2011,2,17.54
95046,2011,2,19.65
94111,2011,2,18.98
94525,2011,2,13.14
94038,2011,2,19.03
94937,2011,2,20.17
94158,2011,2,17.08
94970,2011,2,20.3
94020,2011,2,20.12
94565,2011,3,8.79
94112,2011,3,16.54
94544,2011,3,12.89
94110,2011,3,19.79
94587,2011,3,16.05
95035,2011,3,17.61
94538,2011,3,16.8
94501,2011,3,19.24
94536,2011,3,18.82
94513,2011,3,11.9
95111,2011,3,13.83
95127,2011,3,14.6
94806,2011,3,9.72
95123,2011,3,16.94
94509,2011,3,8.28
94122,2011,3,20.63
94080,2011,3,17.17
95122,2011,3,12.78
94109,2011,3,18.66
94015,2011,3,17.55
94541,2011,3,13.1
95020,2011,3,14.64
94087,2011,3,24.88
95051,2011,3,20.08
95125,2011,3,22.7
94539,2011,3,22.7
95112,2011,3,16.02
95014,2011,3,25.28
95116,2011,3,13.03
95148,2011,3,17.17
94601,2011,3,11.02
94014,2011,3,16.55
94550,2011,3,17
94553,2011,3,14.56
95136,2011,3,17.27
94901,2011,3,18.51
95037,2011,3,18.17
94086,2011,3,22.23
94025,2011,3,24.22
94560,2011,3,15.32
95008,2011,3,21.72
94577,2011,3,14.73
94303,2011,3,22.83
94116,2011,3,20.59
94121,2011,3,20.97
94546,2011,3,16.2
95124,2011,3,21.34
94551,2011,3,14.85
95129,2011,3,24.85
94118,2011,3,22.5
94605,2011,3,12.98
94066,2011,3,17.94
94403,2011,3,20.79
94010,2011,3,24.42
94520,2011,3,11.13
95132,2011,3,18.5
94117,2011,3,20.61
94583,2011,3,19.32
94124,2011,3,13.07
94568,2011,3,17.54
94555,2011,3,19.75
94804,2011,3,9.27
94606,2011,3,13.33
94134,2011,3,15.4
94561,2011,3,9.44
94566,2011,3,22.49
94044,2011,3,17.69
94578,2011,3,14.5
94523,2011,3,17.79
95120,2011,3,23.71
94401,2011,3,17.32
95128,2011,3,19.44
95121,2011,3,15.26
94132,2011,3,18.44
94115,2011,3,20.26
94521,2011,3,14.66
94404,2011,3,20.2
95070,2011,3,25.45
94621,2011,3,7.06
94061,2011,3,20.27
94582,2011,3,19.26
94526,2011,3,21.06
94531,2011,3,9.87
94040,2011,3,24.85
94114,2011,3,21.73
95117,2011,3,20.4
94801,2011,3,7.21
95050,2011,3,19.82
94611,2011,3,21.84
94063,2011,3,15.5
94603,2011,3,8.57
94545,2011,3,13.43
94598,2011,3,20.47
94580,2011,3,14.28
94941,2011,3,20.57
95131,2011,3,17.89
94002,2011,3,21.88
94133,2011,3,20.07
94306,2011,3,25.48
94608,2011,3,14.25
94062,2011,3,23.21
95133,2011,3,15.16
94610,2011,3,21.51
94530,2011,3,20.91
94602,2011,3,18.82
94402,2011,3,23.14
94549,2011,3,21.59
94903,2011,3,17.92
94043,2011,3,20.26
94131,2011,3,20.68
94070,2011,3,22.25
94518,2011,3,15.68
94102,2011,3,15.52
94947,2011,3,15.4
95054,2011,3,18.44
94607,2011,3,14
94619,2011,3,15.85
94107,2011,3,17.78
94103,2011,3,16.94
94123,2011,3,23.41
94085,2011,3,17.72
95032,2011,3,24.52
94579,2011,3,14.98
95135,2011,3,20.52
94547,2011,3,13.76
95118,2011,3,19.3
94609,2011,3,17.47
94030,2011,3,22.81
94024,2011,3,25.53
94704,2011,3,19.28
94519,2011,3,13.45
94564,2011,3,13.17
94596,2011,3,21.23
94803,2011,3,13.28
94588,2011,3,20.9
94506,2011,3,20.55
94022,2011,3,25.61
95138,2011,3,19.9
94089,2011,3,16.44
95126,2011,3,18.75
95110,2011,3,15.48
94703,2011,3,18.53
94127,2011,3,21.19
94502,2011,3,20.47
94595,2011,3,14.86
94706,2011,3,19.58
94301,2011,3,25.73
94805,2011,3,12.29
94702,2011,3,17.47
94960,2011,3,20.02
94563,2011,3,21.63
94945,2011,3,15.9
94707,2011,3,22.29
94552,2011,3,19.56
94618,2011,3,22.21
95134,2011,3,17.53
94705,2011,3,22.49
94920,2011,3,20.93
94108,2011,3,17.55
94965,2011,3,19.43
94904,2011,3,20.71
94556,2011,3,21.4
94612,2011,3,14.89
94708,2011,3,22.05
94041,2011,3,23.99
94507,2011,3,21.46
94597,2011,3,18.64
94709,2011,3,20.4
94949,2011,3,16.29
94542,2011,3,16.82
94065,2011,3,20.49
94305,2011,3,25.55
95030,2011,3,25.66
94517,2011,3,18.78
94019,2011,3,19.37
95130,2011,3,22.73
94572,2011,3,12.48
94505,2011,3,13.04
94925,2011,3,19.69
95119,2011,3,17.52
94027,2011,3,24.57
94930,2011,3,18.16
95033,2011,3,23.32
94028,2011,3,24.44
94939,2011,3,20.49
95139,2011,3,17.27
94105,2011,3,18.66
94005,2011,3,18.05
94710,2011,3,16.99
95046,2011,3,20.07
94111,2011,3,18.81
94525,2011,3,12.88
94038,2011,3,19.11
94937,2011,3,20.48
94158,2011,3,16.58
94970,2011,3,21.76
94020,2011,3,19.82
94565,2011,4,8.73
94112,2011,4,16.81
94544,2011,4,12.84
94110,2011,4,20.04
94587,2011,4,16.02
95035,2011,4,17.57
94538,2011,4,16.86
94501,2011,4,19.23
94536,2011,4,18.84
94513,2011,4,11.82
95111,2011,4,13.76
95127,2011,4,14.67
94806,2011,4,9.61
95123,2011,4,16.94
94509,2011,4,8.29
94122,2011,4,21.08
94080,2011,4,17.03
95122,2011,4,12.69
94109,2011,4,18.62
94015,2011,4,17.34
94541,2011,4,13.08
95020,2011,4,14.58
94087,2011,4,24.72
95051,2011,4,19.87
95125,2011,4,22.57
94539,2011,4,22.54
95112,2011,4,15.9
95014,2011,4,25.28
95116,2011,4,13.08
95148,2011,4,17.14
94601,2011,4,10.67
94014,2011,4,16.35
94550,2011,4,16.85
94553,2011,4,14.26
95136,2011,4,17.26
94901,2011,4,18.71
95037,2011,4,18.04
94086,2011,4,21.97
94025,2011,4,24.22
94560,2011,4,15.41
95008,2011,4,21.6
94577,2011,4,14.8
94303,2011,4,22.22
94116,2011,4,21.02
94121,2011,4,21.51
94546,2011,4,16.28
95124,2011,4,21.18
94551,2011,4,14.87
95129,2011,4,24.81
94118,2011,4,23.38
94605,2011,4,12.87
94066,2011,4,17.8
94403,2011,4,20.56
94010,2011,4,24.41
94520,2011,4,11.03
95132,2011,4,18.44
94117,2011,4,20.88
94583,2011,4,18.84
94124,2011,4,13.48
94568,2011,4,17.39
94555,2011,4,19.73
94804,2011,4,9.08
94606,2011,4,13.34
94134,2011,4,15.75
94561,2011,4,9.39
94566,2011,4,22.28
94044,2011,4,17.46
94578,2011,4,14.58
94523,2011,4,17.25
95120,2011,4,23.66
94401,2011,4,17.24
95128,2011,4,19.22
95121,2011,4,15.3
94132,2011,4,18.94
94115,2011,4,20.45
94521,2011,4,14.27
94404,2011,4,20.17
95070,2011,4,25.39
94621,2011,4,6.88
94061,2011,4,20.24
94582,2011,4,19.06
94526,2011,4,20.57
94531,2011,4,9.76
94040,2011,4,24.77
94114,2011,4,22.03
95117,2011,4,20.18
94801,2011,4,7.26
95050,2011,4,19.54
94611,2011,4,21.5
94063,2011,4,15.37
94603,2011,4,8.4
94545,2011,4,13.55
94598,2011,4,19.69
94580,2011,4,14.37
94941,2011,4,21.2
95131,2011,4,17.75
94002,2011,4,21.81
94133,2011,4,20.23
94306,2011,4,25.29
94608,2011,4,14.05
94062,2011,4,23.14
95133,2011,4,15.2
94610,2011,4,21.23
94530,2011,4,19.94
94602,2011,4,18.81
94402,2011,4,23.25
94549,2011,4,20.92
94903,2011,4,17.85
94043,2011,4,19.82
94131,2011,4,20.96
94070,2011,4,22.27
94518,2011,4,15.34
94102,2011,4,15.58
94947,2011,4,15.39
95054,2011,4,18.42
94607,2011,4,13.88
94619,2011,4,15.91
94107,2011,4,17.79
94103,2011,4,17.07
94123,2011,4,24.17
94085,2011,4,17.68
95032,2011,4,24.51
94579,2011,4,15.05
95135,2011,4,20.51
94547,2011,4,13.48
95118,2011,4,19.13
94609,2011,4,17.23
94030,2011,4,22.66
94024,2011,4,25.46
94704,2011,4,19.21
94519,2011,4,13.13
94564,2011,4,12.99
94596,2011,4,20.56
94803,2011,4,13.03
94588,2011,4,20.59
94506,2011,4,20.25
94022,2011,4,25.53
95138,2011,4,19.6
94089,2011,4,16.68
95126,2011,4,18.49
95110,2011,4,15.36
94703,2011,4,18.51
94127,2011,4,21.61
94502,2011,4,20.48
94595,2011,4,14.64
94706,2011,4,19.28
94301,2011,4,25.65
94805,2011,4,11.99
94702,2011,4,17.19
94960,2011,4,20.34
94563,2011,4,20.9
94945,2011,4,15.88
94707,2011,4,22.18
94552,2011,4,19.37
94618,2011,4,22.15
95134,2011,4,17.36
94705,2011,4,22.34
94920,2011,4,22.17
94108,2011,4,17.84
94965,2011,4,20.09
94904,2011,4,21.88
94556,2011,4,20.81
94612,2011,4,14.67
94708,2011,4,21.93
94041,2011,4,23.8
94507,2011,4,20.84
94597,2011,4,18.01
94709,2011,4,20.39
94949,2011,4,16.31
94542,2011,4,16.79
94065,2011,4,20.47
94305,2011,4,25.23
95030,2011,4,25.51
94517,2011,4,18.12
94019,2011,4,19.35
95130,2011,4,22.66
94572,2011,4,12.3
94505,2011,4,12.84
94925,2011,4,20.17
95119,2011,4,17.39
94027,2011,4,24.49
94930,2011,4,17.89
95033,2011,4,23.28
94028,2011,4,24.4
94939,2011,4,21.51
95139,2011,4,17.22
94105,2011,4,18.55
94005,2011,4,17.85
94710,2011,4,16.66
95046,2011,4,20.48
94111,2011,4,18.69
94525,2011,4,12.61
94038,2011,4,19
94937,2011,4,20.48
94158,2011,4,16.43
94970,2011,4,22.78
94020,2011,4,19.89
94565,2011,5,8.62
94112,2011,5,16.92
94544,2011,5,12.71
94110,2011,5,20.14
94587,2011,5,16.04
95035,2011,5,17.39
94538,2011,5,16.97
94501,2011,5,19.08
94536,2011,5,18.76
94513,2011,5,11.82
95111,2011,5,13.65
95127,2011,5,14.49
94806,2011,5,9.47
95123,2011,5,16.8
94509,2011,5,8.28
94122,2011,5,21.22
94080,2011,5,16.83
95122,2011,5,12.55
94109,2011,5,18.73
94015,2011,5,17.13
94541,2011,5,12.94
95020,2011,5,14.41
94087,2011,5,24.52
95051,2011,5,19.59
95125,2011,5,22.39
94539,2011,5,22.46
95112,2011,5,15.7
95014,2011,5,25.31
95116,2011,5,12.85
95148,2011,5,17.01
94601,2011,5,10.56
94014,2011,5,16.14
94550,2011,5,16.76
94553,2011,5,14
95136,2011,5,17.03
94901,2011,5,18.91
95037,2011,5,17.94
94086,2011,5,21.62
94025,2011,5,24.14
94560,2011,5,15.58
95008,2011,5,21.33
94577,2011,5,14.63
94303,2011,5,21.68
94116,2011,5,21.04
94121,2011,5,21.79
94546,2011,5,16.26
95124,2011,5,20.96
94551,2011,5,14.82
95129,2011,5,24.95
94118,2011,5,23.73
94605,2011,5,12.59
94066,2011,5,17.53
94403,2011,5,20.34
94010,2011,5,24.28
94520,2011,5,10.89
95132,2011,5,18.26
94117,2011,5,20.95
94583,2011,5,18.4
94124,2011,5,13.61
94568,2011,5,17.26
94555,2011,5,19.56
94804,2011,5,8.92
94606,2011,5,13.12
94134,2011,5,15.91
94561,2011,5,9.31
94566,2011,5,22.14
94044,2011,5,17.22
94578,2011,5,14.36
94523,2011,5,16.83
95120,2011,5,23.72
94401,2011,5,16.97
95128,2011,5,18.88
95121,2011,5,15.23
94132,2011,5,18.92
94115,2011,5,20.59
94521,2011,5,14.08
94404,2011,5,20.15
95070,2011,5,25.3
94621,2011,5,6.88
94061,2011,5,20.07
94582,2011,5,18.92
94526,2011,5,20.17
94531,2011,5,9.72
94040,2011,5,24.48
94114,2011,5,21.91
95117,2011,5,19.86
94801,2011,5,7.32
95050,2011,5,19.19
94611,2011,5,21.25
94063,2011,5,15.08
94603,2011,5,8.3
94545,2011,5,13.58
94598,2011,5,19.22
94580,2011,5,14.29
94941,2011,5,21.67
95131,2011,5,17.56
94002,2011,5,21.73
94133,2011,5,20.48
94306,2011,5,24.96
94608,2011,5,13.77
94062,2011,5,23.04
95133,2011,5,14.95
94610,2011,5,21.28
94530,2011,5,19.25
94602,2011,5,18.84
94402,2011,5,23.34
94549,2011,5,20.46
94903,2011,5,17.8
94043,2011,5,19.43
94131,2011,5,21.02
94070,2011,5,22.22
94518,2011,5,15.05
94102,2011,5,15.6
94947,2011,5,15.37
95054,2011,5,18.28
94607,2011,5,13.65
94619,2011,5,16.1
94107,2011,5,17.83
94103,2011,5,17.1
94123,2011,5,24.51
94085,2011,5,17.49
95032,2011,5,24.64
94579,2011,5,14.99
95135,2011,5,20.38
94547,2011,5,13.26
95118,2011,5,18.92
94609,2011,5,17.2
94030,2011,5,22.37
94024,2011,5,25.37
94704,2011,5,19.47
94519,2011,5,12.74
94564,2011,5,12.71
94596,2011,5,20.09
94803,2011,5,12.77
94588,2011,5,20.37
94506,2011,5,20
94022,2011,5,25.41
95138,2011,5,19.64
94089,2011,5,16.87
95126,2011,5,18.24
95110,2011,5,15.08
94703,2011,5,18.61
94127,2011,5,21.9
94502,2011,5,20.37
94595,2011,5,14.12
94706,2011,5,19.47
94301,2011,5,25.38
94805,2011,5,11.82
94702,2011,5,17.33
94960,2011,5,20.6
94563,2011,5,20.39
94945,2011,5,15.83
94707,2011,5,22.13
94552,2011,5,19.21
94618,2011,5,22.1
95134,2011,5,17.11
94705,2011,5,22.28
94920,2011,5,23.07
94108,2011,5,17.94
94965,2011,5,20.33
94904,2011,5,22.87
94556,2011,5,20.38
94612,2011,5,14.24
94708,2011,5,21.92
94041,2011,5,23.46
94507,2011,5,20.36
94597,2011,5,17.5
94709,2011,5,20.5
94949,2011,5,16.23
94542,2011,5,16.97
94065,2011,5,20.33
94305,2011,5,25.1
95030,2011,5,25.38
94517,2011,5,17.59
94019,2011,5,19.05
95130,2011,5,22.39
94572,2011,5,11.96
94505,2011,5,12.66
94925,2011,5,20.68
95119,2011,5,17.09
94027,2011,5,24.36
94930,2011,5,17.72
95033,2011,5,23.09
94028,2011,5,24.33
94939,2011,5,22.25
95139,2011,5,16.88
94105,2011,5,18.26
94005,2011,5,17.78
94710,2011,5,16.68
95046,2011,5,20.41
94111,2011,5,18.75
94525,2011,5,12.13
94038,2011,5,18.65
94937,2011,5,20.84
94158,2011,5,16.5
94970,2011,5,23.81
94020,2011,5,18.59
94565,2011,6,8.53
94112,2011,6,16.9
94544,2011,6,12.56
94110,2011,6,19.96
94587,2011,6,16.2
95035,2011,6,17.21
94538,2011,6,17.06
94501,2011,6,18.73
94536,2011,6,18.63
94513,2011,6,11.84
95111,2011,6,13.53
95127,2011,6,14.21
94806,2011,6,9.32
95123,2011,6,16.62
94509,2011,6,8.19
94122,2011,6,21.38
94080,2011,6,16.63
95122,2011,6,12.45
94109,2011,6,18.65
94015,2011,6,16.97
94541,2011,6,12.78
95020,2011,6,14.36
94087,2011,6,24.33
95051,2011,6,19.46
95125,2011,6,22.14
94539,2011,6,22.18
95112,2011,6,15.35
95014,2011,6,25.12
95116,2011,6,12.62
95148,2011,6,17.01
94601,2011,6,10.28
94014,2011,6,15.99
94550,2011,6,16.71
94553,2011,6,13.92
95136,2011,6,16.81
94901,2011,6,18.75
95037,2011,6,17.72
94086,2011,6,21.5
94025,2011,6,23.6
94560,2011,6,15.85
95008,2011,6,21.14
94577,2011,6,14.45
94303,2011,6,21.6
94116,2011,6,21.05
94121,2011,6,22.1
94546,2011,6,16.28
95124,2011,6,20.77
94551,2011,6,14.87
95129,2011,6,24.84
94118,2011,6,23.57
94605,2011,6,12.4
94066,2011,6,17.33
94403,2011,6,19.81
94010,2011,6,23.85
94520,2011,6,10.75
95132,2011,6,18.09
94117,2011,6,20.7
94583,2011,6,17.99
94124,2011,6,13.33
94568,2011,6,17.15
94555,2011,6,19.35
94804,2011,6,8.81
94606,2011,6,12.84
94134,2011,6,16
94561,2011,6,9.26
94566,2011,6,21.79
94044,2011,6,17.16
94578,2011,6,14.13
94523,2011,6,16.47
95120,2011,6,23.61
94401,2011,6,16.71
95128,2011,6,18.52
95121,2011,6,15.17
94132,2011,6,19.24
94115,2011,6,20.44
94521,2011,6,13.93
94404,2011,6,19.78
95070,2011,6,25.09
94621,2011,6,6.78
94061,2011,6,19.9
94582,2011,6,18.77
94526,2011,6,19.89
94531,2011,6,9.67
94040,2011,6,24.24
94114,2011,6,21.58
95117,2011,6,19.6
94801,2011,6,7.3
95050,2011,6,18.95
94611,2011,6,21.06
94063,2011,6,14.8
94603,2011,6,8.18
94545,2011,6,13.3
94598,2011,6,19
94580,2011,6,14.14
94941,2011,6,21.42
95131,2011,6,17.41
94002,2011,6,21.34
94133,2011,6,20.31
94306,2011,6,24.55
94608,2011,6,13.37
94062,2011,6,22.69
95133,2011,6,14.79
94610,2011,6,21.04
94530,2011,6,18.64
94602,2011,6,18.79
94402,2011,6,22.94
94549,2011,6,20.09
94903,2011,6,17.71
94043,2011,6,19.42
94131,2011,6,20.86
94070,2011,6,21.71
94518,2011,6,14.73
94102,2011,6,15.52
94947,2011,6,15.41
95054,2011,6,18.16
94607,2011,6,13.35
94619,2011,6,16.15
94107,2011,6,17.65
94103,2011,6,16.86
94123,2011,6,24.19
94085,2011,6,17.39
95032,2011,6,24.65
94579,2011,6,15.01
95135,2011,6,20.22
94547,2011,6,13.27
95118,2011,6,18.77
94609,2011,6,17.19
94030,2011,6,21.95
94024,2011,6,25.17
94704,2011,6,19.39
94519,2011,6,12.49
94564,2011,6,12.46
94596,2011,6,19.73
94803,2011,6,12.49
94588,2011,6,20
94506,2011,6,19.66
94022,2011,6,25.16
95138,2011,6,19.5
94089,2011,6,17.09
95126,2011,6,17.73
95110,2011,6,14.72
94703,2011,6,18.37
94127,2011,6,21.7
94502,2011,6,19.98
94595,2011,6,13.97
94706,2011,6,19.34
94301,2011,6,25.11
94805,2011,6,11.57
94702,2011,6,17.46
94960,2011,6,20.58
94563,2011,6,20.02
94945,2011,6,15.79
94707,2011,6,21.74
94552,2011,6,18.97
94618,2011,6,21.86
95134,2011,6,16.89
94705,2011,6,21.96
94920,2011,6,22.93
94108,2011,6,17.78
94965,2011,6,20.01
94904,2011,6,22.84
94556,2011,6,20.05
94612,2011,6,13.96
94708,2011,6,21.62
94041,2011,6,23.17
94507,2011,6,20.02
94597,2011,6,17.21
94709,2011,6,20.3
94949,2011,6,16.08
94542,2011,6,17.04
94065,2011,6,19.99
94305,2011,6,24.72
95030,2011,6,25.17
94517,2011,6,17.34
94019,2011,6,18.83
95130,2011,6,22.11
94572,2011,6,11.64
94505,2011,6,12.7
94925,2011,6,20.78
95119,2011,6,16.99
94027,2011,6,24
94930,2011,6,17.76
95033,2011,6,23.01
94028,2011,6,23.94
94939,2011,6,22.19
95139,2011,6,16.65
94105,2011,6,17.73
94005,2011,6,17.75
94710,2011,6,17.02
95046,2011,6,20.25
94111,2011,6,18.5
94525,2011,6,11.67
94038,2011,6,18.39
94937,2011,6,20.71
94158,2011,6,16.37
94970,2011,6,24.19
94020,2011,6,18.42
94565,2011,7,8.42
94112,2011,7,17
94544,2011,7,12.37
94110,2011,7,19.71
94587,2011,7,16.26
95035,2011,7,17.03
94538,2011,7,17.2
94501,2011,7,18.77
94536,2011,7,18.59
94513,2011,7,11.85
95111,2011,7,13.39
95127,2011,7,13.87
94806,2011,7,9.14
95123,2011,7,16.37
94509,2011,7,8.1
94122,2011,7,21.29
94080,2011,7,16.38
95122,2011,7,12.2
94109,2011,7,18.64
94015,2011,7,16.86
94541,2011,7,12.52
95020,2011,7,14.17
94087,2011,7,24.24
95051,2011,7,19.43
95125,2011,7,21.89
94539,2011,7,21.9
95112,2011,7,15
95014,2011,7,25.05
95116,2011,7,12.32
95148,2011,7,16.91
94601,2011,7,10.07
94014,2011,7,15.64
94550,2011,7,16.71
94553,2011,7,13.91
95136,2011,7,16.67
94901,2011,7,18.54
95037,2011,7,17.8
94086,2011,7,21.26
94025,2011,7,22.81
94560,2011,7,15.93
95008,2011,7,20.93
94577,2011,7,14.29
94303,2011,7,21.28
94116,2011,7,20.85
94121,2011,7,22.12
94546,2011,7,16.33
95124,2011,7,20.6
94551,2011,7,14.85
95129,2011,7,24.65
94118,2011,7,23.58
94605,2011,7,12.15
94066,2011,7,17.13
94403,2011,7,19.5
94010,2011,7,23.48
94520,2011,7,10.51
95132,2011,7,18.02
94117,2011,7,20.56
94583,2011,7,18.1
94124,2011,7,13.6
94568,2011,7,17.24
94555,2011,7,19.28
94804,2011,7,8.64
94606,2011,7,12.47
94134,2011,7,16.33
94561,2011,7,9.22
94566,2011,7,21.49
94044,2011,7,16.94
94578,2011,7,13.97
94523,2011,7,16.36
95120,2011,7,23.35
94401,2011,7,16.4
95128,2011,7,18.37
95121,2011,7,15.03
94132,2011,7,19.47
94115,2011,7,20.43
94521,2011,7,13.99
94404,2011,7,19.57
95070,2011,7,24.99
94621,2011,7,6.77
94061,2011,7,19.54
94582,2011,7,18.78
94526,2011,7,19.81
94531,2011,7,9.63
94040,2011,7,23.98
94114,2011,7,21.43
95117,2011,7,19.4
94801,2011,7,7.38
95050,2011,7,18.74
94611,2011,7,20.49
94063,2011,7,14.5
94603,2011,7,8.16
94545,2011,7,13.1
94598,2011,7,18.91
94580,2011,7,13.94
94941,2011,7,21.07
95131,2011,7,17.27
94002,2011,7,21.05
94133,2011,7,20.24
94306,2011,7,24.23
94608,2011,7,13.16
94062,2011,7,22.25
95133,2011,7,14.5
94610,2011,7,20.67
94530,2011,7,18.34
94602,2011,7,18.73
94402,2011,7,22.43
94549,2011,7,19.98
94903,2011,7,17.46
94043,2011,7,19.18
94131,2011,7,20.49
94070,2011,7,21.28
94518,2011,7,14.56
94102,2011,7,15.56
94947,2011,7,15.01
95054,2011,7,17.98
94607,2011,7,12.99
94619,2011,7,16.19
94107,2011,7,17.64
94103,2011,7,16.82
94123,2011,7,24.06
94085,2011,7,17.16
95032,2011,7,24.63
94579,2011,7,14.98
95135,2011,7,20.07
94547,2011,7,13.35
95118,2011,7,18.66
94609,2011,7,16.92
94030,2011,7,21.78
94024,2011,7,25.12
94704,2011,7,19.38
94519,2011,7,12.3
94564,2011,7,12.24
94596,2011,7,19.56
94803,2011,7,12.37
94588,2011,7,19.7
94506,2011,7,19.59
94022,2011,7,25.04
95138,2011,7,19.52
94089,2011,7,16.68
95126,2011,7,17.53
95110,2011,7,14.41
94703,2011,7,18.29
94127,2011,7,21.57
94502,2011,7,19.65
94595,2011,7,13.93
94706,2011,7,19.48
94301,2011,7,25.03
94805,2011,7,11.26
94702,2011,7,17.59
94960,2011,7,20.53
94563,2011,7,19.95
94945,2011,7,15.44
94707,2011,7,21.48
94552,2011,7,18.64
94618,2011,7,21.41
95134,2011,7,16.69
94705,2011,7,21.6
94920,2011,7,22.67
94108,2011,7,17.77
94965,2011,7,19.54
94904,2011,7,22.52
94556,2011,7,19.95
94612,2011,7,13.61
94708,2011,7,21.35
94041,2011,7,23.12
94507,2011,7,19.97
94597,2011,7,17.03
94709,2011,7,20.43
94949,2011,7,15.83
94542,2011,7,17.09
94065,2011,7,19.66
94305,2011,7,24.58
95030,2011,7,25.05
94517,2011,7,17.16
94019,2011,7,18.43
95130,2011,7,21.8
94572,2011,7,11.31
94505,2011,7,12.57
94925,2011,7,20.72
95119,2011,7,16.8
94027,2011,7,23.59
94930,2011,7,17.7
95033,2011,7,22.75
94028,2011,7,23.56
94939,2011,7,22.09
95139,2011,7,16.43
94105,2011,7,17.58
94005,2011,7,17.48
94710,2011,7,17.01
95046,2011,7,20.29
94111,2011,7,18.36
94525,2011,7,11.44
94038,2011,7,18
94937,2011,7,20.38
94158,2011,7,16.56
94970,2011,7,23.94
94020,2011,7,17.27
94565,2011,8,8.35
94112,2011,8,17.1
94544,2011,8,12.33
94110,2011,8,19.33
94587,2011,8,16.5
95035,2011,8,16.86
94538,2011,8,17.46
94501,2011,8,18.75
94536,2011,8,18.91
94513,2011,8,11.86
95111,2011,8,13.16
95127,2011,8,13.59
94806,2011,8,9.02
95123,2011,8,16.01
94509,2011,8,8.08
94122,2011,8,21.11
94080,2011,8,16.26
95122,2011,8,12.14
94109,2011,8,18.06
94015,2011,8,16.65
94541,2011,8,12.47
95020,2011,8,14
94087,2011,8,24.06
95051,2011,8,19.27
95125,2011,8,21.74
94539,2011,8,21.7
95112,2011,8,14.53
95014,2011,8,25.15
95116,2011,8,12.05
95148,2011,8,16.72
94601,2011,8,9.84
94014,2011,8,15.44
94550,2011,8,16.72
94553,2011,8,13.85
95136,2011,8,16.49
94901,2011,8,18.4
95037,2011,8,17.76
94086,2011,8,20.78
94025,2011,8,22.4
94560,2011,8,16.21
95008,2011,8,20.7
94577,2011,8,14.33
94303,2011,8,20.87
94116,2011,8,20.84
94121,2011,8,21.79
94546,2011,8,16.49
95124,2011,8,20.41
94551,2011,8,14.74
95129,2011,8,24.48
94118,2011,8,23.79
94605,2011,8,11.97
94066,2011,8,17.01
94403,2011,8,19.46
94010,2011,8,23.34
94520,2011,8,10.39
95132,2011,8,17.95
94117,2011,8,20.05
94583,2011,8,17.92
94124,2011,8,13.6
94568,2011,8,17.32
94555,2011,8,19.35
94804,2011,8,8.47
94606,2011,8,12.24
94134,2011,8,16.45
94561,2011,8,9.22
94566,2011,8,21.35
94044,2011,8,16.79
94578,2011,8,13.86
94523,2011,8,16.13
95120,2011,8,22.98
94401,2011,8,16.28
95128,2011,8,18.19
95121,2011,8,14.77
94132,2011,8,19.27
94115,2011,8,19.88
94521,2011,8,13.92
94404,2011,8,19.53
95070,2011,8,25.08
94621,2011,8,6.76
94061,2011,8,19.44
94582,2011,8,18.73
94526,2011,8,19.62
94531,2011,8,9.62
94040,2011,8,24.18
94114,2011,8,21.26
95117,2011,8,19.23
94801,2011,8,7.52
95050,2011,8,18.46
94611,2011,8,19.99
94063,2011,8,14.5
94603,2011,8,8.17
94545,2011,8,13.17
94598,2011,8,18.75
94580,2011,8,13.92
94941,2011,8,21.13
95131,2011,8,17.08
94002,2011,8,20.69
94133,2011,8,19.83
94306,2011,8,24.69
94608,2011,8,13.07
94062,2011,8,21.92
95133,2011,8,14.26
94610,2011,8,20.15
94530,2011,8,18.1
94602,2011,8,18.52
94402,2011,8,22.15
94549,2011,8,19.79
94903,2011,8,17.33
94043,2011,8,18.84
94131,2011,8,20.16
94070,2011,8,20.89
94518,2011,8,14.43
94102,2011,8,15.5
94947,2011,8,14.88
95054,2011,8,17.73
