"RegionName","Year","Month","Median"
"North Dakota",2013,6,181600
"Vermont",2013,6,209300
"District of Columbia",2013,6,417200
"Wyoming",2013,6,193000
"California",2013,7,374400
"Texas",2013,7,136600
"New York",2013,7,247500
"Florida",2013,7,143900
"Illinois",2013,7,145500
"Pennsylvania",2013,7,144900
"Ohio",2013,7,108300
"Michigan",2013,7,110200
"Georgia",2013,7,119000
"North Carolina",2013,7,139500
"New Jersey",2013,7,266500
"Virginia",2013,7,216300
"Washington",2013,7,238900
"Massachusetts",2013,7,305200
"Indiana",2013,7,114800
"Arizona",2013,7,177200
"Tennessee",2013,7,116100
"Missouri",2013,7,132200
"Maryland",2013,7,237100
"Wisconsin",2013,7,148500
"Minnesota",2013,7,167600
"Colorado",2013,7,225100
"Alabama",2013,7,123200
"South Carolina",2013,7,123600
"Kentucky",2013,7,121600
"Oregon",2013,7,218300
"Oklahoma",2013,7,101900
"Connecticut",2013,7,235500
"Iowa",2013,7,124500
"Mississippi",2013,7,125500
"Arkansas",2013,7,105400
"Kansas",2013,7,118600
"Utah",2013,7,212800
"Nevada",2013,7,159300
"New Mexico",2013,7,181200
"West Virginia",2013,7,97200
"Nebraska",2013,7,123800
"Idaho",2013,7,163400
"Hawaii",2013,7,471400
"New Hampshire",2013,7,201100
"Rhode Island",2013,7,211500
"Montana",2013,7,193600
"Delaware",2013,7,191200
"South Dakota",2013,7,134700
"Alaska",2013,7,257200
"North Dakota",2013,7,181500
"Vermont",2013,7,210100
"District of Columbia",2013,7,423800
"Wyoming",2013,7,194900
"California",2013,8,381300
"Texas",2013,8,136800
"New York",2013,8,248500
"Florida",2013,8,145500
"Illinois",2013,8,146900
"Pennsylvania",2013,8,145400
"Ohio",2013,8,108800
"Michigan",2013,8,111500
"Georgia",2013,8,120400
"North Carolina",2013,8,139900
"New Jersey",2013,8,267500
"Virginia",2013,8,218000
"Washington",2013,8,241700
"Massachusetts",2013,8,308500
"Indiana",2013,8,115400
"Arizona",2013,8,179800
"Tennessee",2013,8,116600
"Missouri",2013,8,132100
"Maryland",2013,8,238700
"Wisconsin",2013,8,148900
"Minnesota",2013,8,169200
"Colorado",2013,8,227100
"Alabama",2013,8,123800
"South Carolina",2013,8,124200
"Kentucky",2013,8,122300
"Oregon",2013,8,221200
"Oklahoma",2013,8,102800
"Connecticut",2013,8,236600
"Iowa",2013,8,125100
"Mississippi",2013,8,126500
"Arkansas",2013,8,106100
"Kansas",2013,8,119400
"Utah",2013,8,214000
"Nevada",2013,8,163000
"New Mexico",2013,8,181100
"West Virginia",2013,8,98400
"Nebraska",2013,8,123900
"Idaho",2013,8,164500
"Hawaii",2013,8,476700
"New Hampshire",2013,8,202400
"Rhode Island",2013,8,212700
"Montana",2013,8,193600
"Delaware",2013,8,192400
"South Dakota",2013,8,135200
"Alaska",2013,8,257100
"North Dakota",2013,8,181900
"Vermont",2013,8,211000
"District of Columbia",2013,8,430800
"Wyoming",2013,8,198100
"California",2013,9,387500
"Texas",2013,9,137600
"New York",2013,9,249600
"Florida",2013,9,147200
"Illinois",2013,9,147900
"Pennsylvania",2013,9,146000
"Ohio",2013,9,109200
"Michigan",2013,9,112600
"Georgia",2013,9,121800
"North Carolina",2013,9,140300
"New Jersey",2013,9,268500
"Virginia",2013,9,219600
"Washington",2013,9,243900
"Massachusetts",2013,9,311000
"Indiana",2013,9,115500
"Arizona",2013,9,181100
"Tennessee",2013,9,117200
"Missouri",2013,9,132400
"Maryland",2013,9,240000
"Wisconsin",2013,9,149400
"Minnesota",2013,9,170400
"Colorado",2013,9,229200
"Alabama",2013,9,124400
"South Carolina",2013,9,124900
"Kentucky",2013,9,122900
"Oregon",2013,9,223600
"Oklahoma",2013,9,103800
"Connecticut",2013,9,237700
"Iowa",2013,9,125000
"Mississippi",2013,9,126400
"Arkansas",2013,9,106800
"Kansas",2013,9,119800
"Utah",2013,9,215200
"Nevada",2013,9,166600
"New Mexico",2013,9,180700
"West Virginia",2013,9,99700
"Nebraska",2013,9,124300
"Idaho",2013,9,165200
"Hawaii",2013,9,482200
"New Hampshire",2013,9,203500
"Rhode Island",2013,9,213400
"Montana",2013,9,194100
"Delaware",2013,9,194000
"South Dakota",2013,9,136300
"Alaska",2013,9,257500
"North Dakota",2013,9,182500
"Vermont",2013,9,212600
"District of Columbia",2013,9,437200
"Wyoming",2013,9,199400
"California",2013,10,393200
"Texas",2013,10,138400
"New York",2013,10,250700
"Florida",2013,10,149200
"Illinois",2013,10,149100
"Pennsylvania",2013,10,146600
"Ohio",2013,10,109700
"Michigan",2013,10,113600
"Georgia",2013,10,123200
"North Carolina",2013,10,140900
"New Jersey",2013,10,270200
"Virginia",2013,10,221300
"Washington",2013,10,245700
"Massachusetts",2013,10,312800
"Indiana",2013,10,115200
"Arizona",2013,10,181600
"Tennessee",2013,10,117800
"Missouri",2013,10,132500
"Maryland",2013,10,241300
"Wisconsin",2013,10,150000
"Minnesota",2013,10,171400
"Colorado",2013,10,230900
"Alabama",2013,10,124800
"South Carolina",2013,10,125800
"Kentucky",2013,10,123800
"Oregon",2013,10,225600
"Oklahoma",2013,10,105100
"Connecticut",2013,10,238700
"Iowa",2013,10,125300
"Mississippi",2013,10,125600
"Arkansas",2013,10,107400
"Kansas",2013,10,120200
"Utah",2013,10,216400
"Nevada",2013,10,169900
"New Mexico",2013,10,180100
"West Virginia",2013,10,101100
"Nebraska",2013,10,125100
"Idaho",2013,10,165300
"Hawaii",2013,10,487900
"New Hampshire",2013,10,204500
"Rhode Island",2013,10,213700
"Montana",2013,10,194500
"Delaware",2013,10,195200
"South Dakota",2013,10,137800
"Alaska",2013,10,257400
"North Dakota",2013,10,183000
"Vermont",2013,10,214600
"District of Columbia",2013,10,442600
"Wyoming",2013,10,198400
"California",2013,11,398200
"Texas",2013,11,138700
"New York",2013,11,251500
"Florida",2013,11,151400
"Illinois",2013,11,150600
"Pennsylvania",2013,11,147400
"Ohio",2013,11,110400
"Michigan",2013,11,114700
"Georgia",2013,11,124600
"North Carolina",2013,11,141600
"New Jersey",2013,11,272200
"Virginia",2013,11,222900
"Washington",2013,11,247200
"Massachusetts",2013,11,315000
"Indiana",2013,11,114900
"Arizona",2013,11,182600
"Tennessee",2013,11,118400
"Missouri",2013,11,131500
"Maryland",2013,11,242800
"Wisconsin",2013,11,150900
"Minnesota",2013,11,172500
"Colorado",2013,11,232600
"Alabama",2013,11,125100
"South Carolina",2013,11,126800
"Kentucky",2013,11,124700
"Oregon",2013,11,227700
"Oklahoma",2013,11,106200
"Connecticut",2013,11,239400
"Iowa",2013,11,126200
"Mississippi",2013,11,124300
"Arkansas",2013,11,108000
"Kansas",2013,11,120700
"Utah",2013,11,218000
"Nevada",2013,11,172600
"New Mexico",2013,11,179800
"West Virginia",2013,11,102600
"Nebraska",2013,11,125800
"Idaho",2013,11,165500
"Hawaii",2013,11,492800
"New Hampshire",2013,11,205300
"Rhode Island",2013,11,214200
"Montana",2013,11,194400
"Delaware",2013,11,195300
"South Dakota",2013,11,139100
"Alaska",2013,11,257700
"North Dakota",2013,11,183900
"Vermont",2013,11,217000
"District of Columbia",2013,11,447800
"Wyoming",2013,11,197300
"California",2013,12,402300
"Texas",2013,12,138800
"New York",2013,12,252400
"Florida",2013,12,153300
"Illinois",2013,12,151600
"Pennsylvania",2013,12,148500
"Ohio",2013,12,111100
"Michigan",2013,12,115900
"Georgia",2013,12,125700
"North Carolina",2013,12,142200
"New Jersey",2013,12,273900
"Virginia",2013,12,224600
"Washington",2013,12,248800
"Massachusetts",2013,12,317700
"Indiana",2013,12,115100
"Arizona",2013,12,183800
"Tennessee",2013,12,118900
"Missouri",2013,12,130800
"Maryland",2013,12,244400
"Wisconsin",2013,12,151700
"Minnesota",2013,12,173500
"Colorado",2013,12,234500
"Alabama",2013,12,125500
"South Carolina",2013,12,127400
"Kentucky",2013,12,125100
"Oregon",2013,12,229600
